 Timestamp,  (|0)IVC-AZ, IVC-LV, IVC-CL, (^1)V-AZ,V-LV_YTilt,V-CL_XTilt,V-LV_RawY,V-CL_RawX, (^2)W-AZ, W-LV, W-CL, (^3)TC-AZ, TC-LV, TC-CL, (^4)DsXY-AZ_VCP,DsXY-LV_VCP,DsXY-CL_VCP,DsXY-Phase_VCP, (^5)ADMC-LV,ADMC-AZ,ADMC-REL,ADMC-AGC, (^8)Heading,GPS-Longitude,,GPS-Latitude,,Modem,Tx-Mute
02-22-2014 12:16:08:040 0|0,  +0.009,  -0.035,  +0.005^1,  +0.000,  -0.035,  +0.070^2,  -0.244,  +0.007,  +0.213^3,  -0.104,  +0.030,  -0.286^4,+192.932, +24.360,  +0.005, +99.000^5, +24.360,+192.932,+160.663,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:16:07:040 0|0,  -0.007,  -0.031,  -0.000^1,  +0.000,  +0.011,  +0.075^2,  -0.366,  +0.129,  +0.335^3,  -0.128,  +0.018,  +0.104^4,+192.916, +24.364,  -0.000,+121.000^5, +24.364,+192.916,+160.630,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:16:06:040 0|0,  +0.057,  -0.019,  +0.013^1,  +0.000,  +0.024,  +0.062^2,  -0.489,  +0.190,  -0.458^3,  -0.061,  -0.162,  +0.113^4,+192.980, +24.376,  +0.013, +52.000^5, +24.376,+192.980,+160.696,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:16:05:050 0|0,  +0.056,  +0.001,  +0.014^1,  +0.000,  +0.054,  +0.061^2,  -0.428,  +0.006,  +0.213^3,  -0.037,  -0.074,  -0.166^4,+192.979, +24.396,  +0.014, +58.000^5, +24.396,+192.979,+160.696,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:16:04:040 0|0,  +0.058,  +0.082,  -0.000^1,  +0.000,  +0.208,  +0.075^2,  -0.183,  -0.544,  -0.092^3,  -0.208,  -0.142,  -0.111^4,+192.996, +24.517,  -0.000,+106.000^5, +24.517,+192.996,+160.696,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:16:03:040 0|0,  +0.094,  +0.294,  -0.008^1,  +0.000,  +0.365,  +0.108^2,  -0.671,  -0.971,  +0.274^3,  -0.171,  -0.168,  -0.054^4,+193.116, +25.410,  -0.008,+124.000^5, +25.410,+193.116,+160.866,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:16:02:040 0|0,  +0.207,  +0.425,  +0.024^1,  +0.000,  +0.509,  +0.076^2,  -0.244,  -1.764,  -0.275^3,  -0.371,  -0.162,  -0.343^4,+193.489, +27.666,  +0.024, +41.000^5, +27.666,+193.489,+161.262,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.178   35.365
02-22-2014 12:16:01:040 0|0,  +0.200,  +0.389,  +0.020^1,  +0.000,  +0.510,  +0.055^2,  -0.122,  -2.435,  +0.213^3,  -0.352,  -0.114,  -0.109^4,+193.711, +29.515,  +0.020, +59.000^5, +29.515,+193.711,+161.531,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.178   35.365
02-22-2014 12:16:00:040 0|0,  +0.202,  +0.405,  +0.025^1,  +0.000,  +0.483,  +0.050^2,  -0.305,  -1.825,  +0.030^3,  -0.433,  -0.224,  -0.236^4,+193.955, +31.517,  +0.025, +59.000^5, +31.517,+193.955,+161.761,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:59:040 0|0,  +0.149,  +0.410,  +0.010^1,  +0.000,  +0.452,  +0.040^2,  -0.732,  -2.374,  +0.213^3,  -0.346,  -0.288,  -0.252^4,+194.112, +33.248,  +0.010,+106.000^5, +33.248,+194.112,+161.965,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.207
02-22-2014 12:15:58:040 0|0,  +0.153,  +0.388,  +0.011^1,  +0.000,  +0.477,  +0.039^2,  -0.793,  -2.252,  +0.091^3,  -0.314,  -0.083,  -0.118^4,+194.365, +35.273,  +0.011, +95.000^5, +35.273,+194.365,+162.228,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:57:040 0|0,  +0.115,  +0.365,  +0.002^1,  +0.000,  +0.428,  +0.048^2,  -0.610,  -2.069,  +0.762^3,  -0.187,  -0.124,  -0.129^4,+194.552, +37.097,  +0.002,+120.000^5, +37.097,+194.552,+162.465,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:56:040 0|0,  +0.070,  +0.315,  +0.006^1,  +0.000,  +0.265,  +0.069^2,  -0.488,  -0.971,  +0.091^3,  -0.210,  -0.152,  -0.113^4,+194.746, +39.010,  +0.006,+120.000^5, +39.010,+194.746,+162.695,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:55:040 0|0,  +0.017,  +0.002,  +0.039^1,  +0.000,  -0.049,  +0.011^2,  -0.061,  -0.849,  +0.091^3,  +0.044,  -0.010,  -0.207^4,+194.868, +40.124,  +0.039, +38.000^5, +40.124,+194.868,+162.860,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:54:040 0|0,  +0.000,  -0.107,  +0.038^1,  +0.000,  -0.094,  +0.037^2,  -0.184,  -0.117,  -0.092^3,  +0.130,  +0.225,  -0.232^4,+194.870, +40.169,  +0.038, +41.000^5, +40.169,+194.870,+162.860,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:53:040 0|0,  -0.012,  -0.108,  +0.027^1,  +0.000,  -0.118,  +0.023^2,  -0.244,  -0.055,  +0.458^3,  -0.007,  +0.078,  -0.187^4,+194.858, +40.168,  +0.027, +70.000^5, +40.168,+194.858,+162.827,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:52:040 0|0,  -0.010,  -0.104,  +0.030^1,  +0.000,  -0.147,  +0.045^2,  -0.183,  -0.116,  +0.153^3,  +0.060,  +0.051,  -0.138^4,+194.860, +40.172,  +0.030, +66.000^5, +40.172,+194.860,+162.827,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.178   35.365
02-22-2014 12:15:51:040 0|0,  -0.032,  -0.110,  +0.018^1,  +0.000,  -0.191,  +0.082^2,  -0.244,  +0.067,  +0.275^3,  -0.056,  +0.211,  -0.393^4,+194.838, +40.166,  +0.018, +99.000^5, +40.166,+194.838,+162.827,1509^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:50:040 0|0,  -0.033,  -0.128,  +0.015^1,  +0.000,  -0.198,  +0.060^2,  +0.122,  -0.055,  +0.031^3,  -0.068,  +0.154,  -0.208^4,+194.837, +40.148,  +0.015, +99.000^5, +40.148,+194.837,+162.794,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:49:040 0|0,  -0.001,  -0.714,  +0.042^1,  +0.000,  -0.537,  +0.033^2,  -0.183,  +1.106,  +0.092^3,  +0.216,  +0.360,  +0.030^4,+194.869, +39.562,  +0.042, +22.000^5, +39.562,+194.869,+162.827,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:48:040 0|0,  -0.018,  -2.376,  +0.034^1,  +0.000,  -0.775,  +0.066^2,  -0.183,  +2.204,  -0.030^3,  +0.132,  +0.605,  -0.167^4,+194.852, +37.900,  +0.034, +56.000^5, +37.900,+194.852,+162.827,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:47:040 0|0,  -0.044,  -5.480,  +0.009^1,  +0.000,  -0.996,  +0.066^2,  -0.244,  +3.302,  -0.091^3,  +0.107,  +0.446,  -0.075^4,+194.826, +34.796,  +0.009, +74.000^5, +34.796,+194.826,+162.761,1509^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:46:040 0|0,  -1.086, -10.244,  +0.003^1,  +0.000,  -1.307,  +0.047^2,  +1.159,  +5.376,  -0.884^3,  +0.007,  +0.552,  -0.043^4,+193.784, +30.032,  +0.003, +88.000^5, +30.032,+193.784,+161.729,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:45:040 0|0,  -4.232, -17.702,  +0.042^1,  +0.000,  -1.349,  +0.058^2,  +3.111,  +6.718,  -2.104^3,  -0.008,  +0.442,  +1.117^4,+190.638, +22.574,  +0.042, +55.000^5, +22.574,+190.638,+158.597,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:44:040 0|0,  +0.030,  +0.153,  +0.004^1,  +0.000,  +0.182,  +0.046^2,  -0.183,  -0.724,  +0.275^3,  -0.136,  -0.067,  +0.041^4,+189.953, +21.643,  +0.004,+113.000^5, +21.643,+189.953,+157.867,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.557   35.365
02-22-2014 12:15:43:040 0|0,  +0.091,  +0.415,  +0.018^1,  +0.000,  +0.431,  +0.032^2,  -0.305,  -2.188,  -0.152^3,  -0.160,  -0.262,  -0.003^4,+190.014, +23.319,  +0.018, +48.000^5, +23.319,+190.014,+157.966,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:42:040 0|0,  +0.089,  +0.402,  +0.022^1,  +0.000,  +0.375,  +0.003^2,  -0.244,  -2.005,  -0.030^3,  -0.088,  -0.149,  +0.068^4,+190.012, +25.300,  +0.022, +45.000^5, +25.300,+190.012,+157.966,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:41:040 0|0,  +0.062,  +0.192,  +0.016^1,  +0.000,  +0.206,  +0.009^2,  -0.427,  -1.212,  +0.397^3,  -0.166,  -0.031,  -0.118^4,+189.984, +26.644,  +0.016, +81.000^5, +26.644,+189.984,+157.966,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:40:040 0|0,  +0.093,  -0.045,  +0.015^1,  +0.000,  -0.022,  +0.010^2,  -0.061,  +0.069,  -0.091^3,  -0.195,  -0.009,  -0.069^4,+190.016, +27.197,  +0.015, +91.000^5, +27.197,+190.016,+158.032,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:39:040 0|0,  +0.250,  -0.089,  +0.011^1,  +0.000,  -0.031,  +0.014^2,  -1.647,  +0.008,  +0.275^3,  -0.174,  +0.126,  -0.131^4,+190.375, +27.206,  +0.011, +99.000^5, +27.206,+190.375,+158.367,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.023   35.365
02-22-2014 12:15:38:040 0|0,  +0.531,  -0.077,  +0.029^1,  +0.000,  -0.043,  +0.021^2,  -1.891,  -0.236,  +1.007^3,  -0.187,  +0.065,  -0.062^4,+192.092, +27.218,  +0.029, +34.000^5, +27.218,+192.092,+160.064,1509^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:37:040 0|0,  +0.597,  -0.090,  +0.023^1,  +0.000,  +0.045,  +0.027^2,  -1.464,  -0.175,  +0.336^3,  -0.413,  +0.189,  -0.103^4,+194.139, +27.205,  +0.023, +34.000^5, +27.205,+194.139,+162.130,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:36:040 0|0,  +0.346,  -0.110,  +0.013^1,  +0.000,  +0.065,  +0.062^2,  -1.098,  -0.480,  +0.519^3,  -0.214,  +0.123,  -0.010^4,+195.437, +27.185,  +0.013, +70.000^5, +27.185,+195.437,+163.426,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:35:040 0|0,  +0.023,  -0.137,  +0.021^1,  +0.000,  +0.017,  +0.054^2,  -0.183,  +0.130,  +0.153^3,  -0.019,  +0.243,  -0.113^4,+195.909, +27.158,  +0.021, +63.000^5, +27.158,+195.909,+163.926,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.178   35.365
02-22-2014 12:15:34:040 0|0,  -0.031,  -0.317,  +0.019^1,  +0.000,  -0.199,  +0.031^2,  -0.427,  +0.252,  +0.458^3,  -0.047,  +0.389,  -0.334^4,+195.891, +26.774,  +0.019, +88.000^5, +26.774,+195.891,+163.893,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.933   35.365
02-22-2014 12:15:33:040 0|0,  -0.050,  -0.528,  +0.011^1,  +0.000,  -0.372,  +0.064^2,  +0.000,  +1.838,  +0.275^3,  +0.074,  +0.617,  -0.231^4,+195.873, +25.522,  +0.011,+106.000^5, +25.522,+195.873,+163.860,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.178   35.365
02-22-2014 12:15:32:040 0|0,  +0.005,  -0.395,  +0.027^1,  +0.000,  -0.239,  +0.048^2,  -0.061,  +1.411,  +0.153^3,  +0.143,  +0.373,  -0.068^4,+195.927, +23.314,  +0.027, +19.000^5, +23.314,+195.927,+163.926,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.178   35.365
02-22-2014 12:15:31:040 0|0,  -0.010,  -0.210,  +0.016^1,  +0.000,  -0.047,  +0.084^2,  +0.427,  +0.435,  -0.213^3,  +0.110,  +0.348,  +0.009^4,+195.913, +22.347,  +0.016, +34.000^5, +22.347,+195.913,+163.893,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.178   35.365
02-22-2014 12:15:30:040 0|0,  -0.146,  -0.028,  -0.002^1,  +0.000,  +0.084,  +0.077^2,  -0.549,  +0.313,  -0.396^3,  +0.126,  +0.022,  -0.190^4,+195.777, +22.266,  -0.002,+125.000^5, +22.266,+195.777,+163.761,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.207
02-22-2014 12:15:29:040 0|0,  -0.299,  -0.030,  -0.000^1,  +0.000,  +0.110,  +0.075^2,  +0.671,  +0.557,  -0.396^3,  +0.147,  -0.118,  -0.046^4,+195.011, +22.265,  -0.000, +84.000^5, +22.265,+195.011,+162.997,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:28:040 0|0,  -0.411,  -0.020,  +0.002^1,  +0.000,  -0.000,  +0.098^2,  +1.647,  +0.008,  -0.335^3,  +0.044,  -0.288,  +0.166^4,+193.303, +22.275,  +0.002, +84.000^5, +22.275,+193.303,+161.295,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:27:040 0|0,  -0.365,  -0.014,  +0.003^1,  +0.000,  -0.030,  +0.072^2,  +0.427,  -0.297,  -0.213^3,  +0.211,  -0.017,  -0.242^4,+191.676, +22.280,  +0.003,+120.000^5, +22.280,+191.676,+159.630,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.178   35.365
02-22-2014 12:15:26:040 0|0,  -0.088,  +0.007,  -0.001^1,  +0.000,  -0.002,  +0.051^2,  -0.244,  -0.541,  +0.031^3,  -0.032,  -0.072,  +0.051^4,+190.958, +22.302,  -0.001,+120.000^5, +22.302,+190.958,+158.932,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:25:040 0|0,  +0.071,  +0.234,  +0.014^1,  +0.000,  +0.283,  +0.011^2,  -0.671,  -1.090,  -0.152^3,  -0.107,  -0.142,  +0.071^4,+190.994, +22.767,  +0.014, +45.000^5, +22.767,+190.994,+158.965,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  37.933   35.365
02-22-2014 12:15:24:040 0|0,  +0.059,  +0.353,  +0.015^1,  +0.000,  +0.495,  -0.015^2,  -0.488,  -1.761,  -0.030^3,  -0.070,  -0.167,  -0.027^4,+190.982, +24.030,  +0.015, +55.000^5, +24.030,+190.982,+158.998,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:23:040 0|0,  +0.053,  +0.231,  +0.021^1,  +0.000,  +0.285,  +0.004^2,  +0.000,  -0.785,  -0.091^3,  -0.092,  -0.208,  -0.289^4,+190.976, +25.590,  +0.021, +66.000^5, +25.590,+190.976,+158.998,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:22:040 0|0,  +0.059,  +0.002,  +0.012^1,  +0.000,  +0.024,  -0.012^2,  +0.061,  -0.419,  -0.152^3,  -0.165,  +0.069,  -0.057^4,+190.982, +26.201,  +0.012, +91.000^5, +26.201,+190.982,+159.031,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:21:040 0|0,  +0.195,  -0.056,  +0.009^1,  +0.000,  +0.061,  -0.034^2,  -1.647,  +0.069,  +0.397^3,  -0.159,  +0.022,  -0.268^4,+191.236, +26.239,  +0.009,+110.000^5, +26.239,+191.236,+159.268,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:20:040 0|0,  +0.367,  -0.058,  +0.009^1,  +0.000,  +0.063,  -0.009^2,  -2.074,  -0.480,  +1.434^3,  -0.038,  +0.072,  -0.244^4,+192.339, +26.237,  +0.009,+124.000^5, +26.237,+192.339,+160.333,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:19:040 0|0,  +0.422,  -0.072,  +0.018^1,  +0.000,  +0.153,  +0.007^2,  -1.586,  -0.480,  +0.763^3,  -0.384,  -0.005,  -0.080^4,+194.421, +26.222,  +0.018, +55.000^5, +26.222,+194.421,+162.432,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:18:040 0|0,  +0.054,  -0.087,  +0.030^1,  +0.000,  +0.042,  -0.030^2,  -0.061,  -0.114,  +0.153^3,  -0.028,  +0.102,  -0.218^4,+194.924, +26.208,  +0.030, +42.000^5, +26.208,+194.924,+162.964,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:17:040 0|0,  -0.002,  -0.305,  +0.024^1,  +0.000,  -0.078,  -0.024^2,  -0.488,  +0.496,  -0.152^3,  +0.033,  +0.381,  +0.033^4,+194.920, +25.803,  +0.024, +55.000^5, +25.803,+194.920,+162.964,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:16:040 0|0,  -0.024,  -0.486,  +0.019^1,  +0.000,  -0.181,  +0.006^2,  -0.366,  +1.289,  +0.275^3,  -0.025,  +0.473,  -0.281^4,+194.899, +24.631,  +0.019, +84.000^5, +24.631,+194.899,+162.926,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:15:040 0|0,  -0.046,  -0.282,  +0.008^1,  +0.000,  +0.008,  +0.017^2,  -0.488,  +0.618,  +0.031^3,  +0.025,  +0.326,  -0.110^4,+194.877, +23.492,  +0.008,+102.000^5, +23.492,+194.877,+162.893,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:14:040 0|0,  -0.095,  +0.001,  +0.007^1,  +0.000,  +0.230,  -0.007^2,  -0.427,  -0.114,  +0.214^3,  +0.119,  -0.160,  -0.314^4,+194.827, +23.295,  +0.007,+106.000^5, +23.295,+194.827,+162.827,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:13:040 0|0,  -0.238,  +0.008,  +0.014^1,  +0.000,  +0.197,  -0.014^2,  +0.732,  -0.114,  -0.518^3,  +0.064,  -0.228,  +0.135^4,+194.033, +23.303,  +0.014, +49.000^5, +23.303,+194.033,+162.064,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:12:040 0|0,  -0.258,  +0.014,  +0.023^1,  +0.000,  +0.091,  +0.002^2,  +0.549,  -0.724,  -0.213^3,  +0.206,  -0.147,  -0.299^4,+192.589, +23.309,  +0.023, +63.000^5, +23.309,+192.589,+160.597,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:11:040 0|0,  -0.054,  +0.035,  +0.021^1,  +0.000,  +0.171,  -0.021^2,  +0.305,  -0.114,  +0.214^3,  -0.046,  -0.304,  -0.379^4,+191.956, +23.329,  +0.021, +84.000^5, +23.329,+191.956,+159.932,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:10:040 0|0,  +0.005,  +0.146,  +0.015^1,  +0.000,  +0.332,  -0.040^2,  -0.427,  -0.724,  -0.091^3,  -0.112,  -0.139,  -0.218^4,+191.928, +23.568,  +0.015, +99.000^5, +23.568,+191.928,+159.899,1506^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:09:040 0|0,  +0.012,  +0.202,  +0.017^1,  +0.000,  +0.379,  -0.067^2,  -0.122,  -1.456,  +0.031^3,  -0.053,  -0.128,  -0.067^4,+191.935, +24.646,  +0.017, +91.000^5, +24.646,+191.935,+159.932,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:08:040 0|0,  +0.049,  -0.030,  +0.014^1,  +0.000,  +0.142,  -0.089^2,  -0.427,  +0.069,  -0.396^3,  -0.170,  -0.033,  -0.039^4,+191.971, +25.208,  +0.014,+103.000^5, +25.208,+191.971,+159.998,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:07:040 0|0,  +0.332,  -0.077,  +0.026^1,  +0.000,  +0.132,  -0.076^2,  -1.525,  -0.053,  +0.763^3,  -0.166,  -0.028,  -0.082^4,+192.533, +25.218,  +0.026, +59.000^5, +25.218,+192.533,+160.564,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:06:040 0|0,  +0.344,  -0.091,  +0.025^1,  +0.000,  +0.147,  -0.075^2,  -1.281,  +0.069,  +0.702^3,  -0.352,  -0.050,  -0.161^4,+193.669, +25.203,  +0.025, +63.000^5, +25.203,+193.669,+161.729,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:05:040 0|0,  +0.030,  -0.155,  +0.030^1,  +0.000,  +0.085,  -0.055^2,  -0.122,  +0.252,  -0.518^3,  -0.043,  +0.137,  -0.123^4,+193.949, +25.140,  +0.030, +62.000^5, +25.140,+193.949,+162.031,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:04:040 0|0,  -0.019,  -0.328,  +0.016^1,  +0.000,  +0.026,  -0.041^2,  -0.610,  +1.106,  +0.092^3,  -0.081,  +0.516,  -0.249^4,+193.903, +24.674,  +0.016,+106.000^5, +24.674,+193.903,+161.965,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:03:040 0|0,  -0.024,  -0.063,  +0.017^1,  +0.000,  +0.250,  -0.067^2,  -0.244,  +0.069,  -0.152^3,  -0.008,  -0.063,  -0.125^4,+193.899, +24.250,  +0.017, +91.000^5, +24.250,+193.899,+161.965,1509^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:02:040 0|0,  -0.116,  -0.038,  +0.036^1,  +0.000,  +0.118,  -0.086^2,  +1.098,  -0.175,  -0.152^3,  +0.002,  -0.110,  -0.210^4,+193.380, +24.257,  +0.036, +41.000^5, +24.257,+193.380,+161.432,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.178   35.365
02-22-2014 12:15:01:040 0|0,  +0.100,  -0.032,  +0.036^1,  +0.000,  +0.163,  -0.111^2,  -0.061,  -0.175,  +0.336^3,  -0.138,  -0.028,  -0.123^4,+193.024, +24.262,  +0.036, +34.000^5, +24.262,+193.024,+161.064,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:15:00:040 0|0,  +0.098,  -0.031,  +0.034^1,  +0.000,  +0.161,  -0.084^2,  -0.305,  +0.252,  +0.153^3,  -0.142,  -0.089,  -0.194^4,+193.021, +24.264,  +0.034, +41.000^5, +24.264,+193.021,+161.064,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:14:59:040 0|0,  +0.083,  -0.036,  +0.028^1,  +0.000,  +0.191,  -0.078^2,  -0.366,  -0.114,  -0.213^3,  -0.131,  -0.060,  -0.053^4,+193.006, +24.259,  +0.028, +59.000^5, +24.259,+193.006,+161.031,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:14:58:040 0|0,  +0.069,  -0.039,  +0.030^1,  +0.000,  +0.170,  -0.080^2,  +0.244,  -0.236,  -0.030^3,  -0.128,  -0.134,  -0.293^4,+192.991, +24.255,  +0.030, +77.000^5, +24.255,+192.991,+161.031,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:14:57:040 0|0,  +0.059,  -0.041,  +0.025^1,  +0.000,  +0.197,  -0.100^2,  -0.366,  -0.114,  +0.031^3,  -0.182,  -0.048,  -0.166^4,+192.981, +24.253,  +0.025, +84.000^5, +24.253,+192.981,+161.031,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:14:56:040 0|0,  +0.047,  -0.042,  +0.021^1,  +0.000,  +0.197,  -0.071^2,  -0.487,  +0.251,  +0.214^3,  -0.184,  -0.032,  -0.164^4,+192.969, +24.253,  +0.021,+102.000^5, +24.253,+192.969,+160.998,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:14:55:040 0|0,  +0.034,  -0.043,  +0.021^1,  +0.000,  +0.198,  -0.071^2,  -0.487,  +0.434,  +0.458^3,  -0.275,  -0.010,  -0.256^4,+192.957, +24.252,  +0.021,+113.000^5, +24.252,+192.957,+160.965,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:14:54:040 0|0,  +0.089,  -0.039,  +0.033^1,  +0.000,  +0.194,  -0.108^2,  -0.061,  -0.054,  +0.092^3,  -0.120,  -0.140,  -0.353^4,+193.012, +24.256,  +0.033, +52.000^5, +24.256,+193.012,+161.031,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.178   35.365
02-22-2014 12:14:53:040 0|0,  +0.097,  -0.033,  +0.034^1,  +0.000,  +0.189,  -0.084^2,  -0.061,  +0.312,  +0.153^3,  -0.243,  -0.142,  -0.209^4,+193.019, +24.261,  +0.034, +49.000^5, +24.261,+193.019,+161.031,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:14:52:040 0|0,  +0.052,  -0.042,  +0.019^1,  +0.000,  +0.197,  -0.094^2,  -0.305,  -0.664,  +0.153^3,  -0.214,  -0.021,  +0.016^4,+192.974, +24.253,  +0.019, +95.000^5, +24.253,+192.974,+160.998,1507^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
02-22-2014 12:14:51:040 0|0,  +0.055,  -0.040,  +0.025^1,  +0.000,  +0.195,  -0.100^2,  -0.732,  +0.434,  -0.517^3,  -0.226,  -0.059,  -0.322^4,+192.977, +24.255,  +0.025, +91.000^5, +24.255,+192.977,+160.998,1508^8, +32.000,  +9.895,E, +57.025,N,1,0,  38.088   35.365
